what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1301687685888
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1301687692360
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1301687706522
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1301687706575
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1301687709192
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1301687710042
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1301687714453
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1301687716657
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1301687718289
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1301687720294
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1301687740491
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1301687752144
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1301687759033
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1301687775825
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1301687811792
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1301687814057
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1301687827012
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1301687829780
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1301687831813
